x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89625.8488,43161.347,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096,5.5555556
89626.4488,43160.347,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309,5.5555556
89626.8488,43159.347,0.0,0.0,0.0,-0.602195513146097,0.7983486481147876,5.5555556
89627.2488,43158.347,0.0,-0.0,0.0,0.7071067811865476,-0.7071067811865475,5.5555556
89627.2488,43157.347,0.0,0.0,0.0,-0.6552017413609534,0.7554539549949914,5.5555556
89627.4488,43156.347,0.0,0.0,0.0,-0.6021955131422609,0.7983486481176811,5.5555556
89627.6488,43155.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977,5.5555556
89628.2488,43154.347,0.0,0.0,0.0,-0.34694624773674254,0.9378850149039566,5.5555556
89629.2488,43153.547,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867,5.5555556
89630.2488,43152.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761,5.5555556
89630.8488,43151.747,0.0,0.0,0.0,-0.602195513146097,0.7983486481147876,5.5555556
89631.2488,43150.747,0.0,0.0,0.0,-0.6552017413609534,0.7554539549949914,5.5555556
89631.4488,43149.747,0.0,0.0,0.0,-0.6552017413609534,0.7554539549949914,5.5555556
89631.4488,43148.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761,5.5555556
89632.0488,43147.747,0.0,0.0,0.0,-0.3826834323664902,0.9238795325107066,5.5555556
89632.8488,43146.747,0.0,0.0,0.0,-0.3826834323664902,0.9238795325107066,5.5555556
89633.8488,43145.947,0.0,0.0,0.0,-0.550491008748563,0.8348410922367139,5.5555556
89634.4488,43144.947,0.0,0.0,0.0,-0.6021955131422609,0.7983486481176811,5.5555556
89634.6488,43143.947,0.0,0.0,0.0,-0.6021955131422609,0.7983486481176811,5.5555556
89635.0488,43142.947,0.0,0.0,0.0,-0.602195513146097,0.7983486481147876,5.5555556
89635.2488,43141.947,0.0,0.0,0.0,-0.602195513146097,0.7983486481147876,5.5555556
89635.6488,43140.947,0.0,0.0,0.0,-0.6021955131422609,0.7983486481176811,5.5555556
89635.8488,43139.947,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096,5.5555556
89636.4488,43138.947,0.0,0.0,0.0,-0.4178568095324829,0.9085128984925499,5.5555556
89637.2488,43137.947,0.0,0.0,0.0,-0.25666793515864705,0.9664996487642386,5.5555556
89638.2488,43137.347,0.0,0.0,0.0,-0.1387012118904203,0.9903342737783686,5.5555556
89639.2488,43136.947,0.0,0.0,0.0,-0.07088902008995354,0.9974842088126941,5.5555556
89640.2488,43136.747,0.0,0.0,0.0,-0.07088902009249372,0.9974842088125135,5.5555556
89641.2488,43136.547,0.0,0.0,0.0,0.0,1.0,5.5555556
89642.2488,43136.547,0.0,0.0,0.0,0.07088902009249372,0.9974842088125135,5.5555556
89643.2488,43136.747,0.0,0.0,0.0,0.20106587226850456,0.9795777228014658,5.5555556
89644.2488,43137.147,0.0,0.0,0.0,0.34694624773674254,0.9378850149039566,5.5555556
89645.2488,43137.947,0.0,0.0,0.0,0.4575815808581589,0.8891676427194977,5.5555556
89646.0488,43138.947,0.0,0.0,0.0,0.5019268181927492,0.8649100931188761,5.5555556
89646.6488,43139.947,0.0,0.0,0.0,0.5504910087448975,0.8348410922391309,5.5555556
89647.0488,43140.947,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914,5.5555556
89647.2488,43141.947,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,5.5555556
89647.2488,43142.947,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,5.5555556
89647.2488,43143.947,0.0,0.0,0.0,0.8348410922391309,0.5504910087448975,5.5555556
89646.8488,43144.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159,5.5555556
89646.2488,43145.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159,5.5555556
89645.4488,43146.947,0.0,0.0,0.0,0.8348410922367139,0.550491008748563,5.5555556
89645.0488,43147.947,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534,5.5555556
89644.8488,43148.947,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,5.5555556
89644.8488,43149.947,0.0,0.0,0.0,0.7554539549983283,0.6552017413571057,5.5555556
89644.6488,43150.947,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534,5.5555556
89644.6488,43151.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159,5.5555556
89644.0488,43152.947,0.0,0.0,0.0,0.9378850149053672,0.34694624773292915,5.5555556
89643.0488,43153.747,0.0,0.0,0.0,0.966499648765316,0.2566679351545901,5.5555556
89642.0488,43154.347,0.0,0.0,0.0,0.990334273778559,0.1387012118890608,5.5555556
89641.0488,43154.747,0.0,0.0,0.0,0.9795777228018442,0.20106587226666134,5.5555556
89640.0488,43155.147,0.0,0.0,0.0,0.9522955085498538,0.305177431006579,5.5555556
89639.0488,43155.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662,5.5555556
89638.2488,43156.747,0.0,0.0,0.0,0.7554539549952296,0.6552017413606785,5.5555556
89638.0488,43157.747,0.0,0.0,0.0,0.6552017413606785,0.7554539549952297,5.5555556
89638.2488,43158.747,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,5.5555556
89638.2488,43159.747,0.0,0.0,0.0,0.7554539549952296,0.6552017413606785,5.5555556
89638.0488,43160.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662,5.5555556
89637.4488,43161.747,0.0,0.0,0.0,0.9522955085491037,0.3051774310089198,5.5555556
89636.4488,43162.547,0.0,0.0,0.0,0.9664996487642387,0.256667935158647,5.5555556
89635.4488,43163.147,0.0,0.0,0.0,0.9795777228010244,0.20106587227065503,5.5555556
89634.4488,43163.547,0.0,0.0,0.0,0.9795777228014658,0.2010658722685045,5.5555556
89633.4488,43163.947,0.0,0.0,0.0,0.9402715776829087,0.340425263753579,5.5555556
89632.4488,43164.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492,5.5555556
89631.8488,43165.547,0.0,0.0,0.0,0.7983486481176811,0.6021955131422609,5.5555556
89631.4488,43166.547,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534,5.5555556
89631.2488,43167.547,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,5.5555556
89631.2488,43168.547,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534,5.5555556
89631.2488,43169.547,0.0,0.0,0.0,0.8348410922391309,0.5504910087448975,5.5555556
89630.8488,43170.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159,5.5555556
89630.2488,43171.547,0.0,0.0,0.0,0.9664996487642387,0.256667935158647,5.5555556
89629.2488,43172.147,0.0,0.0,0.0,0.9795777228010244,0.20106587227065503,5.5555556
89628.2488,43172.747,0.0,0.0,0.0,0.9903342737787019,0.13870121188804113,5.5555556
89627.2488,43172.947,0.0,0.0,0.0,0.9903342737783686,0.1387012118904202,5.5555556
89626.2488,43173.347,0.0,0.0,0.0,0.9974842088126941,0.0708890200899536,5.5555556
89625.2488,43173.547,0.0,0.0,0.0,0.9903342737783686,0.1387012118904202,5.5555556
89624.2488,43173.747,0.0,0.0,0.0,0.9664996487647414,0.25666793515675373,5.5555556
89623.2488,43174.147,0.0,0.0,0.0,0.9664996487642387,0.256667935158647,5.5555556
89622.2488,43174.747,0.0,0.0,0.0,0.9664996487647414,0.25666793515675373,5.5555556
89621.2488,43175.147,0.0,0.0,0.0,0.9238795325107068,0.3826834323664901,5.5555556
89620.4488,43175.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159,5.5555556
89619.6488,43176.947,0.0,0.0,0.0,0.8348410922367139,0.550491008748563,5.5555556
89619.0488,43177.947,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534,5.5555556
89618.8488,43178.947,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,5.5555556
89618.8488,43179.947,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,5.5555556
89618.8488,43180.947,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914,5.5555556
89619.0488,43181.947,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914,5.5555556
89619.2488,43182.947,0.0,0.0,0.0,0.602195513146097,0.7983486481147876,5.5555556
89619.4488,43183.947,0.0,0.0,0.0,0.5504910087448975,0.8348410922391309,5.5555556
89619.8488,43184.947,0.0,0.0,0.0,0.5019268181961378,0.8649100931169096,5.5555556
89620.4488,43185.947,0.0,0.0,0.0,0.4178568095324829,0.9085128984925499,5.5555556
89621.2488,43186.947,0.0,0.0,0.0,0.3051774310089198,0.9522955085491037,5.5555556
89622.2488,43187.747,0.0,0.0,0.0,0.2566679351567538,0.9664996487647414,5.5555556
89623.2488,43188.347,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686,5.5555556
89624.2488,43188.747,0.0,0.0,0.0,0.0,1.0,5.5555556
89625.2488,43188.747,0.0,0.0,0.0,0.0,1.0,5.5555556
89626.2488,43188.747,0.0,0.0,0.0,0.0,1.0,5.5555556
89627.2488,43188.747,0.0,0.0,0.0,0.0,1.0,5.5555556
89628.2488,43188.747,0.0,0.0,0.0,-0.07088902009249372,0.9974842088125135,5.5555556
89629.2488,43188.747,0.0,0.0,0.0,-0.1387012118904203,0.9903342737783686,5.5555556
89630.2488,43188.547,0.0,0.0,0.0,-0.2566679351567538,0.9664996487647414,5.5555556
89631.2488,43187.947,0.0,0.0,0.0,-0.25666793515864705,0.9664996487642386,5.5555556
89632.2488,43187.347,0.0,0.0,0.0,-0.34694624773674254,0.9378850149039566,5.5555556
89633.2488,43186.547,0.0,0.0,0.0,-0.38268343236629015,0.9238795325107896,5.5555556
89634.2488,43185.547,0.0,0.0,0.0,-0.3051774310089198,0.9522955085491037,5.5555556
89635.2488,43184.747,0.0,0.0,0.0,-0.34694624773674254,0.9378850149039566,5.5555556
89636.2488,43183.947,0.0,0.0,0.0,-0.3051774310089198,0.9522955085491037,5.5555556
89637.2488,43183.147,0.0,0.0,0.0,-0.20106587226850456,0.9795777228014658,5.5555556
89638.2488,43182.747,0.0,0.0,0.0,-0.20106587227065506,0.9795777228010244,5.5555556
89639.2488,43182.347,0.0,0.0,0.0,-0.20106587226850456,0.9795777228014658,5.5555556
89640.2488,43181.947,0.0,0.0,0.0,-0.1387012118904203,0.9903342737783686,5.5555556
89641.2488,43181.547,0.0,0.0,0.0,-0.07088902008995354,0.9974842088126941,5.5555556
89642.2488,43181.347,0.0,0.0,0.0,0.0,1.0,5.5555556
89643.2488,43181.347,0.0,0.0,0.0,0.0,1.0,5.5555556
89644.2488,43181.347,0.0,0.0,0.0,0.0,1.0,5.5555556
89645.2488,43181.147,0.0,0.0,0.0,0.07088902009249372,0.9974842088125135,5.5555556
89646.2488,43181.347,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686,5.5555556
89647.2488,43181.547,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686,5.5555556
89648.2488,43181.947,0.0,0.0,0.0,0.07088902008995354,0.9974842088126941,5.5555556
89649.2488,43182.147,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686,5.5555556
89650.2488,43182.347,0.0,0.0,0.0,0.2566679351567538,0.9664996487647414,5.5555556
89651.2488,43182.947,0.0,0.0,0.0,0.25666793515864705,0.9664996487642386,5.5555556
89652.2488,43183.547,0.0,0.0,0.0,0.25666793515864705,0.9664996487642386,5.5555556
89653.2488,43184.147,0.0,0.0,0.0,0.20106587227065506,0.9795777228010244,5.5555556
89654.2488,43184.547,0.0,0.0,0.0,0.20106587226850456,0.9795777228014658,5.5555556
89655.2488,43184.947,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686,5.5555556
89656.2488,43185.347,0.0,0.0,0.0,0.0,1.0,5.5555556
89657.2488,43185.347,0.0,0.0,0.0,0.07088902008995354,0.9974842088126941,5.5555556
89658.2488,43185.547,0.0,0.0,0.0,0.0,1.0,5.5555556
89659.2488,43185.547,0.0,0.0,0.0,0.0,1.0,5.5555556
89660.2488,43185.547,0.0,0.0,0.0,-0.07088902008995354,0.9974842088126941,5.5555556
89661.2488,43185.547,0.0,0.0,0.0,-0.20106587226850456,0.9795777228014658,5.5555556
89662.2488,43185.147,0.0,0.0,0.0,-0.34042526375357907,0.9402715776829087,5.5555556
89663.2488,43184.547,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309,5.5555556
89663.6488,43183.547,0.0,0.0,0.0,-0.6552017413571057,0.7554539549983283,5.5555556
89663.8488,43182.547,0.0,-0.0,0.0,0.7071067811865476,-0.7071067811865475,5.5555556
89663.8488,43181.547,0.0,0.0,0.0,-0.7554539549983283,0.6552017413571057,5.5555556
89663.8488,43180.547,0.0,0.0,0.0,-0.8348410922391309,0.5504910087448975,5.5555556
89663.4488,43179.547,0.0,0.0,0.0,-0.8649100931188761,0.5019268181927492,5.5555556
89663.0488,43178.547,0.0,0.0,0.0,-0.923879532511784,0.3826834323638893,5.5555556
89662.0488,43177.547,0.0,0.0,0.0,-0.9378850149053672,0.34694624773292915,5.5555556
89661.0488,43176.747,0.0,0.0,0.0,-0.9378850149048475,0.346946247734334,5.5555556
89660.0488,43175.947,0.0,0.0,0.0,-0.9522955085498538,0.305177431006579,5.5555556
89659.0488,43175.147,0.0,0.0,0.0,-0.9795777228018442,0.20106587226666134,5.5555556
89658.0488,43174.747,0.0,0.0,0.0,-0.9664996487648132,0.25666793515648334,5.5555556
89657.0488,43174.147,0.0,0.0,0.0,-0.9795777228018442,0.20106587226666134,5.5555556
89656.0488,43173.747,0.0,0.0,0.0,-0.990334273778559,0.1387012118890608,5.5555556
89655.0488,43173.347,0.0,0.0,0.0,-0.997484208812565,0.070889020091768,5.5555556
89654.0488,43173.147,0.0,0.0,0.0,-0.9974842088127456,0.07088902008922779,5.5555556
89653.0488,43172.947,0.0,0.0,0.0,1.0,6.123233995736766e-17,5.5555556
89652.0488,43172.947,0.0,0.0,0.0,-0.9974842088127456,0.07088902008922779,5.5555556
89651.0488,43172.947,0.0,0.0,0.0,-0.990334273778559,0.1387012118890608,5.5555556
89650.0488,43172.747,0.0,0.0,0.0,-0.990334273778559,0.1387012118890608,5.5555556
89649.0488,43172.347,0.0,0.0,0.0,-0.990334273778559,0.1387012118890608,5.5555556
89648.0488,43171.947,0.0,0.0,0.0,-0.9795777228018442,0.20106587226666134,5.5555556
89647.0488,43171.547,0.0,0.0,0.0,-0.9522955085498538,0.305177431006579,5.5555556
89646.0488,43170.947,0.0,0.0,0.0,-0.9085128984925499,0.41785680953248283,5.5555556
89645.0488,43169.947,0.0,0.0,0.0,-0.8348410922391309,0.5504910087448975,5.5555556
89644.6488,43168.947,0.0,0.0,0.0,-0.7554539549949912,0.6552017413609534,5.5555556
89644.4488,43167.947,0.0,-0.0,0.0,0.7071067811865476,-0.7071067811865475,5.5555556
89644.4488,43166.947,0.0,0.0,0.0,-0.6552017413609534,0.7554539549949914,5.5555556
89644.4488,43165.947,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309,5.5555556
89644.8488,43164.947,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977,5.5555556
89645.4488,43163.947,0.0,0.0,0.0,-0.3826834323638894,0.923879532511784,5.5555556
89646.4488,43162.947,0.0,0.0,0.0,-0.3469462477329291,0.9378850149053672,5.5555556
89647.4488,43162.147,0.0,0.0,0.0,-0.30517743100657896,0.9522955085498538,5.5555556
89648.4488,43161.347,0.0,0.0,0.0,-0.20106587226666128,0.9795777228018442,5.5555556
89649.4488,43160.947,0.0,0.0,0.0,-0.20106587226666128,0.9795777228018442,5.5555556
89650.4488,43160.347,0.0,0.0,0.0,-0.13870121188906076,0.990334273778559,5.5555556
89651.4488,43159.947,0.0,0.0,0.0,-0.13870121188906076,0.990334273778559,5.5555556
89652.4488,43159.747,0.0,0.0,0.0,-0.13870121188906076,0.990334273778559,5.5555556
89653.4488,43159.547,0.0,0.0,0.0,-0.13870121188906076,0.990334273778559,5.5555556
89654.4488,43159.347,0.0,0.0,0.0,-0.07088902009176795,0.997484208812565,5.5555556
89655.4488,43159.147,0.0,0.0,0.0,-0.07088902008922776,0.9974842088127456,5.5555556
89656.4488,43159.147,0.0,0.0,0.0,-0.07088902008922776,0.9974842088127456,5.5555556
89657.4488,43158.947,0.0,0.0,0.0,0.0,1.0,5.5555556
89658.4488,43158.747,0.0,0.0,0.0,0.07088902008922776,0.9974842088127456,5.5555556
89659.4488,43158.947,0.0,0.0,0.0,0.13870121188906076,0.990334273778559,5.5555556
89660.4488,43159.147,0.0,0.0,0.0,0.2566679351564833,0.9664996487648132,5.5555556
89661.4488,43159.747,0.0,0.0,0.0,0.3469462477329291,0.9378850149053672,5.5555556
89662.4488,43160.547,0.0,0.0,0.0,0.4575815808581589,0.8891676427194977,5.5555556
89663.2488,43161.547,0.0,0.0,0.0,0.5504910087448975,0.8348410922391309,5.5555556
89663.6488,43162.547,0.0,0.0,0.0,0.6021955131422609,0.7983486481176811,5.5555556
89664.0488,43163.547,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914,5.5555556
89664.2488,43164.547,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914,5.5555556
89664.4488,43165.547,0.0,0.0,0.0,0.6021955131422609,0.7983486481176811,5.5555556
89664.6488,43166.547,0.0,0.0,0.0,0.5019268181927492,0.8649100931188761,5.5555556
89665.2488,43167.547,0.0,0.0,0.0,0.4575815808581589,0.8891676427194977,5.5555556
89665.8488,43168.547,0.0,0.0,0.0,0.38268343236629015,0.9238795325107896,5.5555556
89666.8488,43169.547,0.0,0.0,0.0,0.25666793515864705,0.9664996487642386,5.5555556
89667.8488,43170.347,0.0,0.0,0.0,0.0,1.0,5.5555556
89668.8488,43170.347,0.0,0.0,0.0,0.0,1.0,5.5555556
89669.8488,43170.347,0.0,0.0,0.0,-0.1387012118904203,0.9903342737783686,5.5555556
89670.8488,43170.147,0.0,0.0,0.0,-0.2566679351567538,0.9664996487647414,5.5555556
89671.8488,43169.747,0.0,0.0,0.0,-0.38268343236629015,0.9238795325107896,5.5555556
89672.8488,43168.747,0.0,0.0,0.0,-0.38268343236629015,0.9238795325107896,5.5555556
89673.8488,43167.747,0.0,0.0,0.0,-0.38268343236629015,0.9238795325107896,5.5555556
89674.8488,43166.747,0.0,0.0,0.0,-0.4178568095324829,0.9085128984925499,5.5555556
89675.6488,43165.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977,5.5555556
89676.4488,43164.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977,5.5555556
89677.0488,43163.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977,5.5555556
89677.8488,43162.747,0.0,0.0,0.0,-0.550491008748563,0.8348410922367139,5.5555556
89678.2488,43161.747,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309,5.5555556
89678.8488,43160.747,0.0,0.0,0.0,-0.602195513146097,0.7983486481147876,5.5555556
89679.2488,43159.747,0.0,0.0,0.0,-0.6552017413609534,0.7554539549949914,5.5555556
89679.4488,43158.747,0.0,0.0,0.0,-0.6552017413609534,0.7554539549949914,5.5555556
89679.6488,43157.747,0.0,-0.0,0.0,0.7071067811865476,-0.7071067811865475,5.5555556
89679.6488,43156.747,0.0,-0.0,0.0,0.7071067811865476,-0.7071067811865475,5.5555556
89679.6488,43155.747,0.0,0.0,0.0,-0.7554539549949912,0.6552017413609534,5.5555556
89679.4488,43154.747,0.0,0.0,0.0,-0.7554539549949912,0.6552017413609534,5.5555556
89679.2488,43153.747,0.0,0.0,0.0,-0.7983486481147877,0.6021955131460969,5.5555556
89679.0488,43152.747,0.0,0.0,0.0,-0.8891676427194976,0.457581580858159,5.5555556
89678.4488,43151.747,0.0,0.0,0.0,-0.9238795325107896,0.3826834323662901,5.5555556
89677.4488,43150.747,0.0,0.0,0.0,-0.9522955085491037,0.3051774310089198,5.5555556
89676.4488,43149.947,0.0,0.0,0.0,-0.9664996487642387,0.256667935158647,5.5555556
89675.4488,43149.347,0.0,0.0,0.0,-0.9795777228014658,0.2010658722685045,5.5555556
89674.4488,43148.947,0.0,0.0,0.0,-0.9903342737783686,0.1387012118904202,5.5555556
89673.4488,43148.547,0.0,0.0,0.0,1.0,6.123233995736766e-17,5.5555556
89672.4488,43148.547,0.0,0.0,0.0,-0.9974842088126941,0.0708890200899536,5.5555556
89671.4488,43148.547,0.0,0.0,0.0,-0.9974842088126941,0.0708890200899536,5.5555556
89670.4488,43148.347,0.0,0.0,0.0,-0.9974842088125135,0.07088902009249382,5.5555556
89669.4488,43148.147,0.0,0.0,0.0,-0.9974842088126941,0.0708890200899536,5.5555556
89668.4488,43147.947,0.0,0.0,0.0,-0.9974842088126941,0.0708890200899536,5.5555556
89667.4488,43147.747,0.0,0.0,0.0,-0.9974842088125135,0.07088902009249382,5.5555556
89666.4488,43147.547,0.0,0.0,0.0,-0.9974842088126941,0.0708890200899536,5.5555556
89665.4488,43147.347,0.0,0.0,0.0,-0.9974842088125135,0.07088902009249382,5.5555556
89664.4488,43147.347,0.0,0.0,0.0,-0.9974842088125135,0.07088902009249382,5.5555556
89663.4488,43147.147,0.0,0.0,0.0,-0.9974842088126941,0.0708890200899536,5.5555556
89662.4488,43147.147,0.0,0.0,0.0,-0.9795777228014658,0.2010658722685045,5.5555556
89661.4488,43146.747,0.0,0.0,0.0,-0.9664996487642387,0.256667935158647,5.5555556
89660.4488,43146.347,0.0,0.0,0.0,-0.9378850149039566,0.34694624773674243,5.5555556
89659.4488,43145.547,0.0,0.0,0.0,-0.9238795325107896,0.3826834323662901,5.5555556
89658.4488,43144.547,0.0,0.0,0.0,-0.9085128984925499,0.41785680953248283,5.5555556
89657.4488,43143.547,0.0,0.0,0.0,-0.8348410922367139,0.550491008748563,5.5555556
89657.0488,43142.547,0.0,0.0,0.0,-0.7983486481176811,0.6021955131422609,5.5555556
89656.6488,43141.547,0.0,0.0,0.0,-0.7554539549949912,0.6552017413609534,5.5555556
89656.4488,43140.547,0.0,0.0,0.0,-0.6552017413609534,0.7554539549949914,5.5555556
89656.6488,43139.547,0.0,0.0,0.0,-0.6552017413571057,0.7554539549983283,5.5555556
89656.6488,43138.547,0.0,0.0,0.0,-0.6552017413571057,0.7554539549983283,5.5555556
89656.8488,43137.547,0.0,-0.0,0.0,0.7071067811865476,-0.7071067811865475,5.5555556
89656.8488,43136.547,0.0,-0.0,0.0,0.7071067811865476,-0.7071067811865475,5.5555556
89656.8488,43135.547,0.0,-0.0,0.0,0.7071067811865476,-0.7071067811865475,5.5555556
89656.8488,43134.547,0.0,0.0,0.0,-0.7554539549983283,0.6552017413571057,5.5555556
89656.6488,43133.547,0.0,-0.0,0.0,0.7071067811865476,-0.7071067811865475,5.5555556
89656.6488,43132.547,0.0,-0.0,0.0,0.7071067811865476,-0.7071067811865475,5.5555556
89656.6488,43131.547,0.0,0.0,0.0,-0.7554539549949912,0.6552017413609534,5.5555556
89656.4488,43130.547,0.0,0.0,0.0,-0.7554539549949912,0.6552017413609534,5.5555556
89656.4488,43129.547,0.0,0.0,0.0,-0.7983486481147877,0.6021955131460969,5.5555556
89656.2488,43128.547,0.0,0.0,0.0,-0.7983486481147877,0.6021955131460969,5.5555556
